cluster_id,event_id,n_pixel_triggered,n_tile_triggered,n_pixel_time_samples,n_tile_time_samples,pixel_charge,tile_charge,charge_ratio_pixel_over_tile,pixel_centroid_x,pixel_centroid_y,tile_centroid_x,tile_centroid_y,pixel_width_x,pixel_width_y,tile_width_x,tile_width_y,pixel_span_x,pixel_span_y,tile_span_x,tile_span_y,pixel_time_mean,pixel_time_width_moment,pixel_time_gauss_mean,pixel_time_gauss_sigma,pixel_time_gauss_amp,pixel_time_gauss_baseline,pixel_time_gauss_success,tile_time_mean,tile_time_width_moment,tile_time_gauss_mean,tile_time_gauss_sigma,tile_time_gauss_amp,tile_time_gauss_baseline,tile_time_gauss_success,pixel_time_min,pixel_time_max,tile_time_min,tile_time_max,dominant_segment_id,drift_length,matched_tile_global_rows
3113,9,4,1,11,10,2261.7000732421875,3971.580337524414,0.5694710621545583,-986.5490505892293,-555.2615277560312,-985.0,-555.0,0.24514085684818057,0.19715331569793818,0.0,0.0,0.5,1.0,0.0,0.0,1420.4404475589574,1.479386095571546,1420.382292228201,0.24612133272701098,2105.9229512209504,285.11220638491375,True,1419.9874941835797,2.031310216073268,1419.836216870452,1.6918629539129706,711.7135265856397,96.54551051097584,True,1417.84814453125,1422.84814453125,1415.84814453125,1424.84814453125,88561,9.218841552734375,10057
3114,9,2,1,8,8,3872.3538208007812,5081.917098999023,0.7619868142995706,-977.75,-397.17702561027806,-975.0,-395.0,0.0,0.1765274293294945,0.0,0.0,0.0,0.5,0.0,0.0,1429.3161596292935,1.1866242752626033,1429.2748374758983,1.569637125693872,1231.2132827177184,-92.11928967926542,True,1429.3402407909543,1.496004429035402,1429.2303405806717,1.422170029940862,1314.7345745556422,54.101385461122874,True,1427.34814453125,1431.34814453125,1426.34814453125,1433.34814453125,88358,6.25701904296875,10114
3115,9,4,1,15,11,3495.33837890625,6941.579650878906,0.5035364505921486,-806.7460379664084,-332.87122703702533,-805.0,-335.0,0.21590310990458852,0.21428374648283813,0.0,0.0,1.0,0.5,0.0,0.0,1440.0010751513505,1.6921808004791954,1440.0872128492333,0.614506044742681,682.5868218822019,349.1200311129898,True,1440.203496792296,2.397689603920733,1440.3506201206765,2.0743058190283157,962.6864503511754,180.20781539926764,True,1436.84814453125,1442.84814453125,1434.84814453125,1444.84814453125,88577,-32.55341030805563,10717
3116,9,4,1,13,11,3030.653823852539,6116.957275390625,0.4954512002307558,-900.8614025607556,-505.78479904021674,-905.0,-505.0,0.20806429255130837,0.20342565858388914,0.0,0.0,0.5,1.0,0.0,0.0,1488.2670165675809,1.8527690683874833,,,,,False,1488.477860310783,2.521020092514391,1488.5031725759636,4.322841630222005,1333.2251189645403,-491.22635282618467,True,1485.34814453125,1491.34814453125,1483.34814453125,1493.34814453125,88055,1.2925087479609603,10345
3117,9,3,1,8,9,3444.9594116210938,4901.416796684265,0.7028497176472641,-994.1951212492281,-420.71660718400227,-995.0,-425.0,0.15629362782811276,0.12482518911907162,0.0,0.0,0.5,0.5,0.0,0.0,1487.4150185368148,1.1259020249637124,1487.335608505386,0.756001059516649,923.5373860966729,339.1011319067149,True,1487.754107046784,1.621900436678234,1487.7824760651854,1.715675186561281,1178.1407538231847,-12.79752035552664,True,1485.34814453125,1489.34814453125,1483.34814453125,1491.34814453125,88392,-21.87640380859375,10038
3118,9,3,1,14,12,2795.646759033203,6181.00838470459,0.4522962249899643,-761.7797860924501,-507.0282718565316,-765.0,-505.0,0.11834625013740495,0.24839626029442463,0.0,0.0,0.5,0.5,0.0,0.0,1489.3673829520417,2.068863035889517,1489.1306838804383,2.133286282984231,273.8613732494564,177.3423276713559,True,1489.1514387622058,2.5773729997540533,1489.0369414290512,2.965854304935179,906.782755959665,-22.40493441531395,True,1485.84814453125,1492.84814453125,1483.84814453125,1494.84814453125,88126,-7.489468293905902,10817
3119,9,2,1,10,10,2760.6898651123047,3270.3974256515503,0.8441450703999076,-878.75,-300.5256801009632,-875.0,-305.0,0.0,0.24867756717187195,0.0,0.0,0.0,0.5,0.0,0.0,1524.8410400539924,1.3063347172212303,1524.8273187284778,1.6162767739467698,848.6815155643045,-78.98173544916438,True,1524.8378552816985,1.533904932855316,1524.7432546937862,1.664740697035359,835.5547784902448,-20.80990919688265,True,1522.34814453125,1527.34814453125,1520.34814453125,1529.34814453125,88586,-23.853240966796875,10442
3120,9,2,1,5,7,1118.583984375,2345.8232421875,0.4768406946688409,-792.25,-328.50232716234297,-795.0,-325.0,0.0,0.24998916839621171,0.0,0.0,0.0,0.5,0.0,0.0,1560.5605158541375,0.7295221758212662,,,,,False,1560.487085818811,1.7112371247915725,1560.6432235567654,0.6939570278261111,397.67906831749576,236.29070338710895,True,1559.84814453125,1561.84814453125,1557.84814453125,1563.84814453125,88524,-9.643524169921875,10740
3121,9,2,1,5,5,2680.077438354492,2953.9061965942383,0.9072994401259383,-933.75,-454.84610785727784,-935.0,-455.0,0.0,0.19702083242232546,0.0,0.0,0.0,0.5,0.0,0.0,1692.9737243292655,0.639341665483818,,,,,False,1692.9461977255892,0.8369864933233554,1692.9945708128566,0.7666159851333636,1416.3513163487307,46.778007370396516,True,1691.84814453125,1693.84814453125,1690.84814453125,1694.84814453125,87914,656.6575317382812,10257
3122,9,4,1,13,10,2828.304244995117,5475.033248901367,0.5165821130972403,-809.390051012284,-489.0638801032158,-805.0,-485.0,0.22452443096513705,0.24170091520956208,0.0,0.0,0.5,0.5,0.0,0.0,1705.6464423822467,1.5493739811191156,1705.3173201757131,1.7089562398776998,406.8673735833914,206.85973977051785,True,1706.111879007202,2.295461122171996,1706.1498002951603,2.2056377654352284,753.6338145286869,140.63231283546952,True,1703.34814453125,1708.34814453125,1701.34814453125,1710.34814453125,87800,661.2207476564841,10694
3123,9,2,2,5,12,905.9404144287109,2312.83948802948,0.3917005132079289,-899.75,-505.05815805527317,-896.1322340922753,-505.0,0.0,0.24314119479603663,3.168656952565616,0.0,0.0,0.5,10.0,0.0,1715.2657505945147,0.8706874915609754,,,,,False,1715.5118632499382,1.6186296795252582,1716.2560857314418,86.7583995101269,166618.93735867177,-166376.70348598322,True,1714.34814453125,1716.34814453125,1712.34814453125,1718.34814453125,87722,645.9171456257961,10346;10380
3124,9,3,1,7,9,1348.4837951660156,4617.5509033203125,0.2920344189809299,-820.5522041639422,-584.3146534543089,-825.0,-585.0,0.24448870171666148,0.16776965756764314,0.0,0.0,0.5,0.5,0.0,0.0,1719.3462091934002,1.11909144955121,1719.2206107538505,0.3822476013119664,509.54741317751314,164.456361715662,True,1720.0787444018133,2.1400090345524405,1720.5816218977081,4.084719888924901,1110.9468313222535,-382.95668867882654,True,1717.34814453125,1721.34814453125,1715.34814453125,1723.34814453125,88244,18.576300505383948,10594
3125,9,4,1,9,8,1871.9356079101562,4154.148345947266,0.45061838240235036,-893.5834636542868,-592.9458521329113,-895.0,-595.0,0.23565614444162494,0.24406558235390613,0.0,0.0,0.5,0.5,0.0,0.0,1720.7175940658458,0.9900319271275256,1721.1753425062886,0.9720348040909952,504.5510318431608,192.68187146907667,True,1720.3404594414571,1.9116964323684764,1720.3591937165913,3.5180161280061903,1253.11590067742,-511.27739006238994,True,1718.84814453125,1721.84814453125,1716.84814453125,1723.84814453125,88314,12.68505859375,10371
3126,9,2,1,5,5,2987.7765197753906,3017.7082376480103,0.9900813082261564,-908.75,-315.36775519866455,-905.0,-315.0,0.0,0.21215869654516145,0.0,0.0,0.0,0.5,0.0,0.0,1802.659913075367,0.5758782585541826,,,,,False,1802.6348410979933,0.6517770687508111,1802.6370310000552,0.6008540985007388,1937.9695533874706,20.005078316403893,True,1801.84814453125,1803.84814453125,1800.84814453125,1805.84814453125,87651,653.1295776367188,10370
3127,9,4,2,12,18,3570.5787200927734,4936.492877960205,0.7233027188257917,-1019.9646353180457,-555.8047824133754,-1019.399638936934,-555.0,0.24748603853605863,0.15617328155761434,4.9638258021363155,0.0,0.5,0.5,10.0,0.0,1808.3452094211948,1.4826630085540229,1808.2963530947095,4.853581226851021,1262.2936009216055,-868.079273117458,True,1808.1079858313153,1.6271412709776967,1808.106902960109,1.6727928977711026,596.0851112115653,-0.7876182594530241,True,1805.34814453125,1810.84814453125,1803.34814453125,1811.84814453125,88123,-0.08599853515625,9928;9961
3128,9,4,2,18,23,4544.463027954102,7469.748603820801,0.608382325695619,-840.2857343584413,-532.6400009726823,-844.0136574322865,-535.0,0.25146355024906275,0.20712249430715857,2.9817032072711003,0.0,1.0,0.5,10.0,0.0,1819.953360123476,2.126468020704939,1820.3982861144405,1.3340869044995893,736.4207414730967,178.411808331658,True,1819.3952801949956,2.5507984792579568,1819.720850533582,2.83413475568172,557.4084333935242,11.442084790903337,True,1815.84814453125,1824.34814453125,1813.84814453125,1825.84814453125,87619,654.8563842773438,10520;10553
3129,9,3,1,10,8,5115.58268737793,5425.225439071655,0.9429253668495091,-973.7807604892442,-368.85163169701354,-975.0,-365.0,0.12014173680931176,0.20121343560738228,0.0,0.0,0.5,0.5,0.0,0.0,1833.856782169747,1.0132263888993747,1833.8294360359946,0.8769765769949995,1812.173856396999,228.50488899308263,True,1833.800023632366,1.1370350087606045,1833.7381165798165,1.0674419635351815,1944.7076559420243,28.053289087757037,True,1831.84814453125,1835.84814453125,1830.84814453125,1837.84814453125,87681,651.0260620117188,10117
3130,9,3,2,9,17,2050.5074615478516,4327.40132522583,0.47384268466037033,-1039.8323954495652,-348.65340720487706,-1037.5673986230208,-345.0,0.1854958616075311,0.1973986562563362,4.368346430941529,0.0,0.5,0.5,10.0,0.0,1835.9721096265305,1.467161575923997,,,,,False,1835.7182800037724,1.881483170366535,1835.4932729385139,2.100734761747854,402.54841508508287,20.148163782662216,True,1834.34814453125,1838.34814453125,1832.34814453125,1840.34814453125,88086,42.761322021484375,9869;9918
3131,9,3,1,11,10,2859.239059448242,4072.1290550231934,0.7021484390140373,-932.8308186182605,-514.8587791774125,-935.0,-515.0,0.18405884948219908,0.2062927028949945,0.0,0.0,0.5,0.5,0.0,0.0,1879.7953516541168,1.2835780483730779,1879.6631795733745,0.8223579340424898,764.5281703856866,213.92413361004202,True,1879.698731507011,1.7965067806808201,1879.6514814984628,1.5266791087810516,894.5630554379078,65.20416439474316,True,1877.34814453125,1882.34814453125,1875.34814453125,1884.34814453125,88032,0.09625244140625,10245
3132,9,3,1,11,9,2762.2044219970703,4950.479934692383,0.5579669968238565,-802.8233873936564,-493.6214698438955,-805.0,-495.0,0.17694063207894756,0.2185064690667008,0.0,0.0,0.5,0.5,0.0,0.0,1911.7840165318362,1.238348734781847,1911.7510413029975,89.58076680340258,1464317.6490603136,-1463581.8915327364,True,1911.8130181417148,2.0037684896624834,1911.6861218768163,1.7039913709896246,785.7748220906299,179.99129524967364,True,1909.84814453125,1913.84814453125,1907.84814453125,1915.84814453125,88547,-18.04852294921875,10693
3133,9,2,1,7,7,3030.105667114258,3230.5235328674316,0.9379611806835279,-858.25,-368.51265960331904,-855.0,-365.0,0.0,0.2496792631433457,0.0,0.0,0.0,0.5,0.0,0.0,1922.956959004719,0.8287037338642181,1922.927083704256,54.40574231922855,2473339.7945701783,-2472057.511757204,True,1922.9462950682532,1.0478311027227767,1922.8576213490735,0.8911399968443546,1298.6051725117447,47.18867708729851,True,1921.34814453125,1924.34814453125,1920.34814453125,1926.34814453125,88449,-25.986541748046875,10501
3134,9,2,1,8,7,4021.588104248047,5072.757350921631,0.7927814847121349,-933.25,-595.5825646598221,-935.0,-595.0,0.0,0.2359726190651272,0.0,0.0,0.0,0.5,0.0,0.0,2029.100822637636,0.9521254614427309,2029.2147081800981,0.9567542468478288,1614.3945889458353,38.20263161126038,True,2029.1535272649703,1.1515680640230799,2029.1372329340588,1.0828329350714427,1753.1192448558802,47.50921904694938,True,2026.84814453125,2030.84814453125,2026.84814453125,2032.84814453125,88171,-0.08941650390625,10235
3135,9,2,1,5,7,2220.0556640625,2950.2856884002686,0.7524883684285772,-898.75,-575.3403416637634,-895.0,-575.0,0.0,0.19237779411921563,0.0,0.0,0.0,0.5,0.0,0.0,2111.1806487488934,0.7223089762509445,,,,,False,2111.280983156516,1.0476585235353035,2111.134340705498,0.8904461427999422,1195.4211149012162,40.32050135079731,True,2110.34814453125,2112.34814453125,2108.34814453125,2114.34814453125,88612,-25.82830810546875,10374
3136,9,4,1,16,12,3493.184844970703,6966.597137451172,0.5014190968775804,-1031.0972910106655,-394.52320230333754,-1035.0,-395.0,0.2302921171982998,0.24892097766124788,0.0,0.0,0.5,0.5,0.0,0.0,2117.3543538177632,1.6675642385504987,2117.3810260702844,1.6672069484977674,770.8918780884956,39.94083124475805,True,2117.3096264199125,2.5074441902827953,2117.4951852485374,2.5074801364026973,997.8506996447217,66.36021282686234,True,2113.84814453125,2120.84814453125,2111.84814453125,2122.84814453125,87785,653.4163667938842,9913
3137,9,3,1,14,10,6696.386154174805,8362.462665557861,0.8007672407023042,-986.5913519669166,-484.27862201235536,-985.0,-485.0,0.2327118779531048,0.11615415010416145,0.0,0.0,0.5,0.5,0.0,0.0,2127.8463102689802,1.382922001677023,2127.8516205023725,2.8301669510365253,3554.1135973546257,-1875.190596404219,True,2127.8513778502434,1.555759708634025,2127.8627960935364,1.6768511394515193,2118.4418288679954,-50.857507832685954,True,2124.84814453125,2130.84814453125,2122.84814453125,2131.84814453125,87676,651.0260620117189,10069
3138,9,2,1,7,7,1416.3028717041016,2960.192092895508,0.4784496503126413,-879.0790797098541,-317.25,-875.0,-315.0,0.23716323384831126,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2148.0645477123935,1.0113366023645345,2147.5752385603746,77.83856023731747,629849.9661407097,-629399.8834196229,True,2147.6438755166473,1.6481460516512343,2147.131102573134,1.0164741316392878,468.3451001299024,252.7863467966933,True,2146.84814453125,2149.84814453125,2144.84814453125,2150.84814453125,88236,-0.08734130859375,10440
3139,9,3,2,5,14,1016.9337615966797,2701.3019790649414,0.37646059917695407,-1024.6760395156955,-460.15813162023437,-1025.0,-462.2413450530516,0.17751081351190376,0.1936346835720482,0.0,4.4694935231143536,0.5,0.5,0.0,10.0,2162.2120806465664,0.8282922316467966,,,,,False,2162.1900264028845,1.633455936177709,2162.270260674401,125.72893639203082,1235424.2783616078,-1234875.1293322819,True,2160.84814453125,2162.84814453125,2158.84814453125,2164.84814453125,88690,-25.688385009765625,9939;9940
3140,9,2,1,8,7,4184.376190185547,4630.439376831055,0.9036672008109129,-999.75,-418.49049024400847,-995.0,-415.0,0.0,0.249819063606006,0.0,0.0,0.0,0.5,0.0,0.0,2168.3238224614374,0.991114096935746,2168.3108528077023,0.23312683079860488,5328.795757143004,766.6809788201817,True,2168.092237153197,1.3074966600992963,2168.1759059383958,1.1853514266047283,1361.783227787579,85.40916081221931,True,2166.84814453125,2169.84814453125,2164.84814453125,2170.84814453125,87961,678.8527526855469,10040
3141,9,3,2,5,14,942.6955718994141,4677.974872589111,0.20151787847839847,-830.341561338524,-313.9606268261325,-834.0428494695616,-315.0,0.1933835322609035,0.24688003803386294,2.942000708100808,0.0,0.5,0.5,10.0,0.0,2193.092637635603,0.74600125785634,,,,,False,2193.789451442463,1.8620534393297048,2195.3064340062515,173.40723877918526,1132326.4081536152,-1131510.6306793478,True,2192.34814453125,2194.34814453125,2190.34814453125,2196.34814453125,88297,-0.47812282798180133,10590;10635
3142,9,3,2,5,14,980.3969879150391,4116.112003326416,0.23818520660340048,-830.3440604669817,-314.1675049649192,-833.9204321910298,-315.0,0.19540435522790942,0.18558579344176018,3.1032581967243247,0.0,0.5,0.5,10.0,0.0,2196.307781128158,0.6374329049864897,,,,,False,2195.5883682580834,1.7324002735485942,2194.21255481337,4.2788780336622665,1286.1897894351555,-460.3334630918613,True,2195.34814453125,2197.34814453125,2193.34814453125,2199.34814453125,88297,-0.6112940384342511,10590;10635
3143,9,3,1,6,8,2608.141342163086,4845.118064880371,0.5383029489143073,-746.7189220614225,-493.78509456493543,-745.0,-495.0,0.12071922391446259,0.1277327443520809,0.0,0.0,0.5,0.5,0.0,0.0,2247.83739697892,0.9610496226625092,2247.821383227404,0.23726349625445345,3835.540002630256,439.29698987657457,True,2247.995340500653,1.5870952299788317,2247.9245660217102,1.5314376165066403,1123.8755645428605,70.62710193979127,True,2246.34814453125,2249.34814453125,2244.34814453125,2251.34814453125,88014,665.4642944335938,10872
3144,9,2,1,6,6,8809.16047668457,9215.781799316406,0.9558777180833429,-753.75,-371.7779356862193,-755.0,-375.0,0.0,0.11483658191145926,0.0,0.0,0.0,0.5,0.0,0.0,2276.2907460527595,0.8320667226369312,2276.279358641904,0.8471801490344227,3886.189931668254,165.1642562971369,True,2276.264621564285,0.8975139321292455,2276.2612478998367,0.9372390445239703,4054.591720993899,-50.26632364624842,True,2274.84814453125,2277.84814453125,2273.84814453125,2278.84814453125,88519,-24.697612101322765,10857
3145,9,4,1,6,7,1161.6904296875,3593.3663330078125,0.3232875031461409,-871.6517073500131,-567.3323940679035,-875.0,-565.0,0.32823331826393193,0.18549461319955826,0.0,0.0,1.0,0.5,0.0,0.0,2277.7269454288003,0.7129654287773635,,,,,False,2277.3096297876414,1.7683516476755712,2277.2360689884968,2.5354599197361116,682.4057298390063,-3.9368873091213157,True,2276.34814453125,2278.34814453125,2274.34814453125,2280.34814453125,88448,-25.6070556640625,10414
3146,9,2,1,8,9,1720.5432891845703,4162.761810302734,0.4133177365388208,-874.25,-418.53688230785485,-875.0,-415.0,0.0,0.2472644239823042,0.0,0.0,0.0,0.5,0.0,0.0,2327.1262356919065,1.3356966645334702,2328.2528205509575,134.48178174607344,616108.0422052853,-615696.2662445406,True,2327.0308810639494,2.070766045182587,2327.048391295249,48.63743844493426,150223.8020326202,-149548.59064770912,True,2324.84814453125,2328.84814453125,2322.84814453125,2330.84814453125,88203,-0.088836669921875,10430
3147,9,4,1,7,7,1528.4805908203125,3193.5391235351562,0.4786165228276046,-879.529145455832,-401.13536117378425,-875.0,-405.0,0.24829527261779596,0.2101840922423717,0.0,0.0,0.5,0.5,0.0,0.0,2355.5124029341027,1.0093054758843487,2354.9535178394412,1.3622201516247536,419.80278067636925,101.87261489360851,True,2355.5325063824416,1.647684032035981,2355.734237844894,1.669053334391599,583.5925871953568,120.73003073879029,True,2354.34814453125,2357.34814453125,2352.34814453125,2358.34814453125,88757,-19.920013427734375,10431
3148,9,4,1,16,11,4182.108001708984,5905.255382537842,0.7082010397172158,-917.6364768442545,-417.3642092836643,-915.0,-415.0,0.20946138303355513,0.209906839710012,0.0,0.0,0.5,0.5,0.0,0.0,2360.9245183623657,1.5840275918277373,2360.925290876264,89.05417499914098,1173039.1914788901,-1172145.5485587353,True,2360.892013397418,2.153484307370063,2360.8201285695773,2.222744581100933,1047.1415431722924,13.131426637656746,True,2357.84814453125,2363.84814453125,2355.84814453125,2365.84814453125,88207,-0.08872220079317718,10318
3149,9,3,1,7,7,1499.8221740722656,3884.7620544433594,0.386078259891563,-977.6264220766487,-359.3512745437981,-975.0,-355.0,0.2156790637401114,0.20094959237966087,0.0,0.0,0.5,0.5,0.0,0.0,2375.994425453266,0.7930455255712486,,,,,False,2376.0125566120396,1.8110774645205199,2376.3592418258295,1.4404855197318494,390.6269912088691,357.3711930982328,True,2374.84814453125,2376.84814453125,2372.84814453125,2378.84814453125,87766,659.0087136471504,10119
3150,9,3,1,14,11,4409.857070922852,6309.508209228516,0.6989224714016276,-933.5816140440121,-440.82147722145527,-935.0,-445.0,0.236303084660329,0.17501319247605532,0.0,0.0,0.5,0.5,0.0,0.0,2410.0818637052002,1.4602368893110824,2410.27837129288,1.1958571608654218,1048.5367547371475,182.9764449299148,True,2410.220429317368,2.090691740210942,2410.475895783321,1.8755445664572272,1145.067739078703,86.52925897569199,True,2406.84814453125,2412.84814453125,2404.84814453125,2414.84814453125,87611,653.3747518398616,10260
